                        Found 4129 pair / timeframe combinations.                         
┏━━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━┓
┃          Pair ┃ Timeframe ┃ Type ┃                From ┃                  To ┃ Candles ┃
│   AUTIST/USDC │       30m │ spot │ 2024-12-21 11:00:00 │ 2026-02-09 23:30:00 │   19946 │
│   AUTIST/USDC │        1h │ spot │ 2024-11-11 18:00:00 │ 2026-02-09 23:00:00 │   10926 │
│   AUTIST/USDC │        2h │ spot │ 2024-11-11 18:00:00 │ 2026-02-09 22:00:00 │    5463 │
│   AUTIST/USDC │        4h │ spot │ 2024-11-11 16:00:00 │ 2026-02-10 16:00:00 │    2737 │
│   AUTIST/USDC │        8h │ spot │ 2024-11-11 16:00:00 │ 2026-02-10 08:00:00 │    1368 │
│   AUTIST/USDC │       12h │ spot │ 2024-11-11 12:00:00 │ 2026-02-10 00:00:00 │     912 │
│   AUTIST/USDC │        1d │ spot │ 2024-11-11 00:00:00 │ 2026-02-09 00:00:00 │     456 │
│   AUTIST/USDC │        3d │ spot │ 2024-11-10 00:00:00 │ 2026-02-06 00:00:00 │     152 │
│   AUTIST/USDC │        1w │ spot │ 2024-11-07 00:00:00 │ 2026-01-29 00:00:00 │      65 │
│   AUTIST/USDC │        1M │ spot │ 2024-10-14 00:00:00 │ 2026-01-07 00:00:00 │      16 │
│    AVAX0/USDC │        1m │ spot │ 2025-09-16 21:28:00 │ 2026-02-11 04:22:00 │  200054 │
│    AVAX0/USDC │        3m │ spot │ 2025-09-16 21:27:00 │ 2026-02-11 04:18:00 │   70016 │
│    AVAX0/USDC │        5m │ spot │ 2025-09-16 21:25:00 │ 2026-02-11 04:15:00 │   42419 │
│    AVAX0/USDC │       15m │ spot │ 2025-09-16 21:15:00 │ 2026-02-11 04:00:00 │   14140 │
│    AVAX0/USDC │       30m │ spot │ 2025-09-16 21:00:00 │ 2026-02-11 03:30:00 │    7070 │
│    AVAX0/USDC │        1h │ spot │ 2025-09-16 21:00:00 │ 2026-02-11 03:00:00 │    3535 │
│    AVAX0/USDC │        2h │ spot │ 2025-09-16 20:00:00 │ 2026-02-11 02:00:00 │    1768 │
│    AVAX0/USDC │        4h │ spot │ 2025-09-16 20:00:00 │ 2026-02-11 00:00:00 │     884 │
│    AVAX0/USDC │        8h │ spot │ 2025-09-16 16:00:00 │ 2026-02-10 16:00:00 │     442 │
│    AVAX0/USDC │       12h │ spot │ 2025-09-16 12:00:00 │ 2026-02-10 12:00:00 │     295 │
│    AVAX0/USDC │        1d │ spot │ 2025-09-16 00:00:00 │ 2026-02-10 00:00:00 │     148 │
│    AVAX0/USDC │        3d │ spot │ 2025-09-15 00:00:00 │ 2026-02-06 00:00:00 │      49 │
│    AVAX0/USDC │        1w │ spot │ 2025-09-11 00:00:00 │ 2026-01-29 00:00:00 │      21 │
│    AVAX0/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      AXL/USDH │        1m │ spot │ 2025-11-28 12:13:00 │ 2026-02-08 16:39:00 │   76002 │
│      AXL/USDH │        3m │ spot │ 2025-11-21 13:33:00 │ 2026-02-08 16:36:00 │   37626 │
│      AXL/USDH │        5m │ spot │ 2025-11-19 18:05:00 │ 2026-02-08 16:35:00 │   23311 │
│      AXL/USDH │       15m │ spot │ 2025-11-19 18:00:00 │ 2026-02-08 16:15:00 │    7770 │
│      AXL/USDH │       30m │ spot │ 2025-11-19 18:00:00 │ 2026-02-08 16:00:00 │    3885 │
│      AXL/USDH │        1h │ spot │ 2025-11-19 18:00:00 │ 2026-02-08 15:00:00 │    1942 │
│      AXL/USDH │        2h │ spot │ 2025-11-19 18:00:00 │ 2026-02-08 14:00:00 │     971 │
│      AXL/USDH │        4h │ spot │ 2025-11-19 16:00:00 │ 2026-02-08 12:00:00 │     486 │
│      AXL/USDH │        8h │ spot │ 2025-11-19 16:00:00 │ 2026-02-08 08:00:00 │     243 │
│      AXL/USDH │       12h │ spot │ 2025-11-19 12:00:00 │ 2026-02-08 00:00:00 │     162 │
│      AXL/USDH │        1d │ spot │ 2025-11-19 00:00:00 │ 2026-02-07 00:00:00 │      81 │
│      AXL/USDH │        3d │ spot │ 2025-11-17 00:00:00 │ 2026-02-03 00:00:00 │      27 │
│      AXL/USDH │        1w │ spot │ 2026-01-01 00:00:00 │ 2026-01-29 00:00:00 │       5 │
│      AXL/USDH │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │        1m │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │        3m │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │        5m │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │       15m │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │       30m │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │        1h │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │        2h │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
